Batch_ID,Material,Size_nm,PDI,Charge_mV,Encapsulation_%,Stability_%,Toxicity_%,Hydrodynamic_Size_nm,Surface_Area_nm2,Pore_Size_nm,Degradation_Time_days,Target_Cells,Ligand,Receptor,Delivery_Efficiency_%,Particle_Concentration_per_mL,Preparation_Method,pH,Osmolality_mOsm,Sterility_Pass,Endotoxin_EU_mL,Adverse_Event,Severity,Source,Confidence
FAERS-LNP-000083,LNP (From FAERS),99.04023887280486,0.13993874995643685,-8.583487698753878,90.58071680341546,84.31727059153937,62.49765345116959,107.40861238090665,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Severe,FDA FAERS,0.75
FAERS-LNP-000084,LNP (From FAERS),98.40091381893265,0.14788778254716517,-10.359842937809335,87.83577781831146,87.90750706161312,28.268702701640088,113.28267527897572,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Mild,FDA FAERS,0.75
FAERS-LNP-000085,LNP (From FAERS),97.12036363524253,0.17169400375512656,-9.967330076494829,90.84967953316807,82.9755982178648,20.682362535135795,106.89912008580251,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Allergic reaction,Mild,FDA FAERS,0.75
FAERS-LNP-000086,LNP (From FAERS),101.64652768957157,0.15967742790379869,-8.629951594057983,87.89117782317163,76.66930309768688,16.62493770866985,114.89693328738538,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Mild,FDA FAERS,0.75
FAERS-LNP-000087,LNP (From FAERS),96.04345054392245,0.12556392181668413,-9.03972903368582,85.40053362182483,80.80479718813847,62.75499691362958,114.38979517438715,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Severe,FDA FAERS,0.75
FAERS-LNP-000088,LNP (From FAERS),102.1014067981358,0.14263452896794707,-9.092112256490228,90.49120912031132,80.85181700255124,37.459850316972904,113.05115905586358,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Nausea,Moderate,FDA FAERS,0.75
FAERS-LNP-000089,LNP (From FAERS),104.34849012415792,0.17250598519911292,-11.898284793302246,90.79798178537254,84.12126326751681,51.762823424509875,109.86503615816667,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Allergic reaction,Moderate,FDA FAERS,0.75
FAERS-LNP-000090,LNP (From FAERS),98.77221427904897,0.14237081052210163,-9.866231264123433,91.78115797505197,79.0256509850043,73.25404765430984,113.89055511109993,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Severe,FDA FAERS,0.75
FAERS-LNP-000091,LNP (From FAERS),96.8023303777361,0.14927948381066544,-8.567042965127198,89.56612694714403,82.76357417587788,78.14558415337619,113.54967869424229,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Severe,FDA FAERS,0.75
FAERS-LNP-000092,LNP (From FAERS),101.39937349994149,0.15275490762964652,-11.363380987606181,86.70169331124636,88.57742572879323,40.91062986337262,108.95650495308557,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anxiety,Moderate,FDA FAERS,0.75
FAERS-LNP-000093,LNP (From FAERS),102.62526353893732,0.1325787884934273,-8.391887251702215,92.3728491680999,79.4587964615938,35.81397645768142,105.52920335029984,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anxiety,Moderate,FDA FAERS,0.75
FAERS-LNP-000094,LNP (From FAERS),95.0869685711047,0.1571578458439012,-10.814417619278728,85.38494274162768,85.7986314967647,34.69126608499974,105.19928486472001,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Dizziness,Moderate,FDA FAERS,0.75
FAERS-LNP-000095,LNP (From FAERS),101.84859597559226,0.12787138951043184,-8.823816183066505,85.17075210876563,84.60830247405326,16.006334469181326,111.97460754567788,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Mild,FDA FAERS,0.75
FAERS-LNP-000096,LNP (From FAERS),100.37444471918994,0.13123213329038674,-8.04909047385999,93.36412355649904,76.9559608363981,41.82288933326674,107.25549679080815,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chest pain,Moderate,FDA FAERS,0.75
FAERS-LNP-000097,LNP (From FAERS),99.03677945965491,0.12872711194617906,-10.880624318978173,93.07136010576258,77.17017173682169,57.660251298163686,107.14086896829207,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Moderate,FDA FAERS,0.75
FAERS-LNP-000098,LNP (From FAERS),101.09372357339986,0.1685556460055869,-10.093577857843057,91.39499340409583,82.42361525476933,80.12191199146636,109.96512597800194,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Severe,FDA FAERS,0.75
FAERS-LNP-000099,LNP (From FAERS),96.39248658205494,0.1777687785305775,-9.560530692167303,87.87192007739577,82.65460247936069,22.850172436925355,109.53478287622124,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Mild,FDA FAERS,0.75
FAERS-LNP-000100,LNP (From FAERS),101.01409763654438,0.14002157623097966,-10.035336243087716,88.07856836350541,89.15064639218495,24.556282947556962,112.267019281436,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Injection site reaction,Mild,FDA FAERS,0.75
FAERS-LNP-000101,LNP (From FAERS),99.38265631490853,0.1363762537661516,-10.988457898476053,85.1837854781508,88.3355923930188,53.48273842862325,111.36799553935457,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Moderate,FDA FAERS,0.75
FAERS-LNP-000102,LNP (From FAERS),103.9105312362343,0.14779190151360172,-11.243856476269576,90.5398458772501,88.91745226581013,27.268506849078133,106.28644454230049,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anxiety,Mild,FDA FAERS,0.75
FAERS-LNP-000103,LNP (From FAERS),95.55999841085321,0.14285791716729043,-9.341593888571458,90.97072409803565,86.65389401997511,41.20216816009342,112.80392373814804,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Moderate,FDA FAERS,0.75
FAERS-LNP-000104,LNP (From FAERS),96.06390338317051,0.16089797697823457,-8.049942394338473,93.23251951688185,87.96175716236871,20.649938836283887,105.38851647664082,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chest pain,Mild,FDA FAERS,0.75
FAERS-LNP-000105,LNP (From FAERS),102.99647999580489,0.16846962527810228,-11.1131056564573,90.80588074843405,77.53056159473809,56.88781416319634,111.40956411893171,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Moderate,FDA FAERS,0.75
FAERS-LNP-000106,LNP (From FAERS),101.05714004392799,0.13563350836820817,-9.804951616962171,89.92736923605601,77.38362114190305,10.897285889271032,108.06715295909949,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Mild,FDA FAERS,0.75
FAERS-LNP-000107,LNP (From FAERS),96.56420262851958,0.17201615065415282,-10.454836289089304,94.48243645961321,83.03235179406353,48.08603027899521,110.82404457896662,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Moderate,FDA FAERS,0.75
FAERS-LNP-000108,LNP (From FAERS),97.58798818197515,0.15170236707312923,-11.780468535701923,86.15801742390033,82.90110120148648,88.72270315698948,107.84259297611726,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Severe,FDA FAERS,0.75
FAERS-LNP-000109,LNP (From FAERS),101.21164575672572,0.15828936950358316,-8.348015611438845,93.41122284739275,75.10953709444792,19.680195773326478,109.91256590715874,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Mild,FDA FAERS,0.75
FAERS-LNP-000110,LNP (From FAERS),98.29893214701966,0.1422006443094445,-8.341170272714507,88.51815701502989,88.44851808378368,59.62460224866825,114.74001224131256,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Moderate,FDA FAERS,0.75
FAERS-LNP-000111,LNP (From FAERS),104.90932671545815,0.13411968745426844,-8.677850237209917,85.02476302311365,88.1355970147053,19.836253423750804,105.4181140712822,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Mild,FDA FAERS,0.75
FAERS-LNP-000112,LNP (From FAERS),96.84979222743894,0.17366743574096227,-10.887524381529191,93.47191733404892,81.38106341965542,45.41323384296268,106.4268528001223,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Dizziness,Moderate,FDA FAERS,0.75
FAERS-LNP-000113,LNP (From FAERS),99.18911510863558,0.13015590018219564,-11.597737891044083,91.09389487172659,75.7647683764776,21.695055350523187,108.79642663087567,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Mild,FDA FAERS,0.75
FAERS-LNP-000114,LNP (From FAERS),100.28800823901445,0.17170285960683201,-10.77045486613669,87.03451832496782,83.39523209526564,43.407944831159675,114.4864945969895,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Moderate,FDA FAERS,0.75
FAERS-LNP-000115,LNP (From FAERS),104.90851924797447,0.14818621565830323,-10.083973239921718,88.93482713633375,89.91009256507668,26.65544479187494,107.19947209805079,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Allergic reaction,Mild,FDA FAERS,0.75
FAERS-LNP-000116,LNP (From FAERS),98.93799816954012,0.15176233086788715,-9.549817426857032,93.18118110000687,84.312513081852,11.892763717801056,106.14994758636112,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Injection site reaction,Mild,FDA FAERS,0.75
FAERS-LNP-000117,LNP (From FAERS),100.07941192704571,0.1672096677018453,-9.240373643571228,91.83223272024433,75.65918229943969,31.480881073507025,113.81843197926051,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Moderate,FDA FAERS,0.75
FAERS-LNP-000118,LNP (From FAERS),103.86353663740667,0.17390612160379038,-10.4108364583863,88.89680529340983,81.02689205387696,18.605318539949067,109.80385537386098,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Mild,FDA FAERS,0.75
FAERS-LNP-000119,LNP (From FAERS),98.02111836430339,0.1319453933135601,-11.136111426285115,86.14348323654019,77.84467070163308,45.40664315254999,107.19475789663791,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Myalgia,Moderate,FDA FAERS,0.75
FAERS-LNP-000120,LNP (From FAERS),98.27382641625367,0.14581305887130247,-9.577357084837141,86.76482545242753,84.50245762093154,15.216178964136322,105.66877536944986,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chest pain,Mild,FDA FAERS,0.75
FAERS-LNP-000121,LNP (From FAERS),98.6144467954696,0.14189016878506933,-10.185131016595536,88.68473834742215,80.34446703709557,54.172062238879235,109.39475879805718,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anxiety,Moderate,FDA FAERS,0.75
FAERS-LNP-000122,LNP (From FAERS),102.58133351700846,0.17060245600621618,-11.25288670098108,94.22696629369374,76.19571478968237,20.604074185042194,105.99746516483395,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Mild,FDA FAERS,0.75
FAERS-LNP-000123,LNP (From FAERS),104.87459561414416,0.1726151500081842,-8.111194876560134,88.59050824047686,85.42422086242021,30.485808905336867,106.74920128811854,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chest pain,Moderate,FDA FAERS,0.75
FAERS-LNP-000124,LNP (From FAERS),99.53924291755,0.1691024946755822,-8.28138210239893,88.3053226513316,77.36371196279882,58.19540766432228,112.40709086449051,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Nausea,Moderate,FDA FAERS,0.75
FAERS-LNP-000125,LNP (From FAERS),103.5312854329718,0.15907674920579967,-9.548066219423028,90.5497306338963,88.60425225328544,23.117681934722253,108.77932726720677,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Mild,FDA FAERS,0.75
FAERS-LNP-000126,LNP (From FAERS),101.50509005651718,0.17569501493453127,-10.82068599717213,90.52407458326621,85.13299488829082,55.04295182187024,111.33813780000088,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Moderate,FDA FAERS,0.75
FAERS-LNP-000127,LNP (From FAERS),101.65475789899553,0.15638474730338794,-9.46303801112974,86.4476893047335,87.11146010339871,52.80793107306226,105.6922226871338,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Moderate,FDA FAERS,0.75
FAERS-LNP-000128,LNP (From FAERS),99.14005349544166,0.15425512292460816,-11.813245855094719,91.64287985160232,88.49655985208192,21.02694045131719,110.9685197513974,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Mild,FDA FAERS,0.75
FAERS-LNP-000129,LNP (From FAERS),103.45858542041861,0.14739525945378681,-8.277849911458924,89.64038282589783,80.75363298950599,42.76479461279774,107.59949245639682,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Moderate,FDA FAERS,0.75
FAERS-LNP-000130,LNP (From FAERS),95.05901256885349,0.1307116240667423,-11.819954667364788,94.02356964691657,84.97480330249672,26.519681766244638,105.79819487539041,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Mild,FDA FAERS,0.75
FAERS-LNP-000131,LNP (From FAERS),100.85733604536537,0.12181385771183317,-8.355707585259728,87.31812350947276,82.7040150819695,16.918930465533307,114.13083226329118,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chest pain,Mild,FDA FAERS,0.75
FAERS-LNP-000132,LNP (From FAERS),95.10984873415691,0.1485647052525617,-8.168107790965578,90.54430799370904,84.31934362744843,35.603080761442605,107.53632302398856,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Moderate,FDA FAERS,0.75
FAERS-LNP-000133,LNP (From FAERS),97.86615242314272,0.16025238689776353,-11.545484111134288,89.66537335652147,77.73640559960069,15.407742053275884,113.1011352228706,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Nausea,Mild,FDA FAERS,0.75
FAERS-LNP-000134,LNP (From FAERS),101.41171469750032,0.15606677954300954,-11.014030673220224,93.83632211415072,78.83276752452203,55.11122649223363,108.55567909246042,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Moderate,FDA FAERS,0.75
FAERS-LNP-000135,LNP (From FAERS),100.36801237466267,0.1543342536220735,-11.279546964265382,89.23815590816545,78.77180034705225,52.966817518618605,114.66531175248574,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Moderate,FDA FAERS,0.75
FAERS-LNP-000136,LNP (From FAERS),98.39069793165865,0.1425816269170527,-11.36094639137972,86.65518570922114,89.13295774698543,46.049588850599655,110.06289268140816,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chest pain,Moderate,FDA FAERS,0.75
FAERS-LNP-000137,LNP (From FAERS),103.92193786559221,0.17328138639323373,-8.044691757278827,89.73834011848953,88.81126317145855,38.95992828374207,109.69071980923803,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anxiety,Moderate,FDA FAERS,0.75
FAERS-LNP-000138,LNP (From FAERS),100.1277111746451,0.12928486345543944,-9.775143663372493,87.8799766284191,80.08423750130666,66.57533520216583,113.78353787501973,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Severe,FDA FAERS,0.75
FAERS-LNP-000139,LNP (From FAERS),96.14862001132087,0.16326085301806237,-11.603825346893762,88.7579791818642,86.95025505524413,16.553846008380376,109.22816168076984,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Mild,FDA FAERS,0.75
FAERS-LNP-000140,LNP (From FAERS),98.38438680661497,0.1286027256861332,-10.079900253274959,90.09692538495887,86.81487923067584,84.26694404164172,109.42771766936623,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Severe,FDA FAERS,0.75
FAERS-LNP-000141,LNP (From FAERS),102.75256609234756,0.13599230351688557,-8.41032366395488,88.09932559948089,78.44288743549,23.133219570541154,113.05228102035798,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Myalgia,Mild,FDA FAERS,0.75
FAERS-LNP-000142,LNP (From FAERS),101.89265822973546,0.15777825614748864,-8.986992787897229,92.292105581635,75.95657178960106,17.82557704467661,109.40355690950719,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Mild,FDA FAERS,0.75
FAERS-LNP-000143,LNP (From FAERS),102.33308008232473,0.12061493399175455,-10.85131449321128,86.98719477874576,75.52642196456402,52.86530079573454,108.30448450033911,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Moderate,FDA FAERS,0.75
FAERS-LNP-000144,LNP (From FAERS),101.52501961709709,0.12533414016007566,-11.816737533286375,87.70025480440636,85.10844562526117,60.61151567056114,109.41988051412919,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Severe,FDA FAERS,0.75
FAERS-LNP-000145,LNP (From FAERS),104.81862832168656,0.132040740170952,-9.170400356214957,85.58014565771587,82.89240301891289,42.54439027510608,107.6603088859302,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chest pain,Moderate,FDA FAERS,0.75
FAERS-LNP-000146,LNP (From FAERS),104.4175574452801,0.13923237511983033,-11.740560412402923,92.45678600075944,75.95058472566487,40.75835544339725,107.26723824965723,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Moderate,FDA FAERS,0.75
FAERS-LNP-000147,LNP (From FAERS),104.43916664869246,0.14578210699856442,-10.388841435274253,93.26246188546527,84.70293428450796,16.212828431040567,113.95612128646806,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Mild,FDA FAERS,0.75
FAERS-LNP-000148,LNP (From FAERS),95.92373751197421,0.17645532277335477,-11.401506774442716,88.19796112445879,78.55539276544204,45.98100960844767,107.86716561186509,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Myalgia,Moderate,FDA FAERS,0.75
FAERS-LNP-000149,LNP (From FAERS),98.28077287449078,0.1669613193755467,-10.189587663660433,94.51035127286096,86.99166329263625,83.72435168567127,114.68388982928336,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Severe,FDA FAERS,0.75
FAERS-LNP-000150,LNP (From FAERS),104.65913495573982,0.12109164822316351,-11.231136463331353,89.78700527647358,79.24782496153513,17.89438630657122,108.69634670116018,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Myalgia,Mild,FDA FAERS,0.75
FAERS-LNP-000151,LNP (From FAERS),95.90328287119314,0.1283144853183135,-11.062724781931852,92.1265864976236,80.18034545777112,21.25257774217721,113.65507779497598,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Mild,FDA FAERS,0.75
FAERS-LNP-000152,LNP (From FAERS),98.7073604478419,0.1512644793204592,-9.09902723300883,90.7783184241318,85.45860341898752,28.03392054541939,107.15826164887719,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Mild,FDA FAERS,0.75
FAERS-LNP-000153,LNP (From FAERS),103.60471111062219,0.1482272450832937,-9.372679746629997,85.41599702601069,87.19554578433382,20.900254003334332,113.47574495364394,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Dizziness,Mild,FDA FAERS,0.75
FAERS-LNP-000154,LNP (From FAERS),103.80436000745902,0.1253929803306597,-10.398922328769261,91.35210167540362,81.15931500798219,43.326865995709184,113.17616519352812,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Moderate,FDA FAERS,0.75
FAERS-LNP-000155,LNP (From FAERS),104.3620639748392,0.130512995880332,-11.715969752604636,87.78795940586856,89.42306571591647,42.58400482565569,107.54826968166904,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Moderate,FDA FAERS,0.75
FAERS-LNP-000156,LNP (From FAERS),99.23579095486241,0.17162556968212553,-11.459598609170458,89.23976864361981,82.11507953656279,46.30399987192612,111.88110207216943,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Injection site reaction,Moderate,FDA FAERS,0.75
FAERS-LNP-000157,LNP (From FAERS),99.88324475275141,0.17870916581436777,-8.248742906782851,86.05928836656278,87.18831226575452,27.696815325017162,107.6935682412883,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Mild,FDA FAERS,0.75
FAERS-LNP-000158,LNP (From FAERS),102.7156930085286,0.14982073698515821,-8.123565148138288,91.47544088018631,80.37517436842951,42.668968210344254,109.64475155608481,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Moderate,FDA FAERS,0.75
FAERS-LNP-000159,LNP (From FAERS),103.43068058656955,0.1490419214239627,-10.630636522186894,90.22012244860291,85.1160718535946,20.879183992618774,111.04644622966822,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Mild,FDA FAERS,0.75
FAERS-LNP-000160,LNP (From FAERS),97.70886192858934,0.14635852464906443,-11.583609312291271,91.03389659808046,88.83931028888385,14.820608281310319,108.88167405516505,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Myalgia,Mild,FDA FAERS,0.75
FAERS-LNP-000161,LNP (From FAERS),102.08327043039105,0.14391261684891066,-9.023775434966202,88.54378075112169,86.71378896341619,89.28013360331533,108.16473341639119,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Nausea,Severe,FDA FAERS,0.75
FAERS-LNP-000162,LNP (From FAERS),102.80064568329755,0.14304024242848265,-11.174258281318103,89.89473501196025,87.70642257087745,57.62741583359222,114.25779970663712,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Dizziness,Moderate,FDA FAERS,0.75
FAERS-LNP-000163,LNP (From FAERS),96.92123923111868,0.17247064711448212,-11.973507794886887,94.19792958296316,85.17615165497553,11.027667827960702,112.1839711202731,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Mild,FDA FAERS,0.75
FAERS-LNP-000164,LNP (From FAERS),104.08159440468334,0.1650166319640078,-9.250506407148645,91.6724696479716,86.9689094987627,79.66355392813622,111.39299873950968,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Myalgia,Severe,FDA FAERS,0.75
FAERS-LNP-000165,LNP (From FAERS),102.31151174084192,0.13000215900153358,-11.291852472122969,93.81741736375533,79.26552721807202,72.74860989428704,113.57283392744428,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Allergic reaction,Severe,FDA FAERS,0.75
