Batch_ID,Material,Size_nm,PDI,Charge_mV,Encapsulation_%,Stability_%,Toxicity_%,Hydrodynamic_Size_nm,Surface_Area_nm2,Pore_Size_nm,Degradation_Time_days,Target_Cells,Ligand,Receptor,Delivery_Efficiency_%,Particle_Concentration_per_mL,Preparation_Method,pH,Osmolality_mOsm,Sterility_Pass,Endotoxin_EU_mL,Source,Confidence,Adverse_Event,Severity,Immune_Activation_Score,Pro_Inflammatory,Molecular_Weight,Trial_Phase,Trial_Type,Success,Efficacy,Structure_Type,Compactness,Flexibility
FAERS-LNP-000103,LNP (From FAERS),98.56955316867484,0.17810893118552773,-11.08606229622278,87.48878360674787,77.5077508501193,24.617706437782967,113.3281050470348,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Injection site reaction,Mild,,,,,,,,,,
FAERS-LNP-000104,LNP (From FAERS),97.9273308474977,0.17066953928729103,-9.803868982015771,89.06363124156306,87.41453608751037,57.918633492691896,108.7742107749585,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Nausea,Moderate,,,,,,,,,,
FAERS-LNP-000105,LNP (From FAERS),100.88801933082661,0.15547629273766422,-11.488236957256738,91.63708879070039,85.79463082730547,13.15411026299137,112.56484650201769,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Vomiting,Mild,,,,,,,,,,
FAERS-LNP-000106,LNP (From FAERS),102.19580850788131,0.1600918109213042,-11.185209496593142,90.685183871305,84.77736414334694,32.560277779334385,110.69003804929118,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Dizziness,Moderate,,,,,,,,,,
FAERS-LNP-000107,LNP (From FAERS),100.18414057893156,0.1656967542886034,-10.782828302840288,92.02281751933435,80.55383167082445,26.907319130018557,109.60425774124707,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Injection site reaction,Mild,,,,,,,,,,
FAERS-LNP-000108,LNP (From FAERS),95.47964606569924,0.16113893093695836,-10.696328999863757,92.7193901169212,80.02494955563162,26.52073117610461,113.14629129761212,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Palpitations,Mild,,,,,,,,,,
FAERS-LNP-000109,LNP (From FAERS),100.12429213924636,0.1781371825455864,-8.736782462387083,85.22036224696136,81.28902188169603,12.684461447251916,112.08792780188915,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Vomiting,Mild,,,,,,,,,,
FAERS-LNP-000110,LNP (From FAERS),103.76098462837787,0.12272605725547638,-10.910817340416667,86.26157449059988,80.07523481130772,25.088938036402126,105.93838649244753,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Vomiting,Mild,,,,,,,,,,
FAERS-LNP-000111,LNP (From FAERS),104.07888585254257,0.13747926557004445,-10.773166871154695,88.1063992724699,83.90519734336544,25.615807718999047,106.73559538069549,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Shortness of breath,Mild,,,,,,,,,,
FAERS-LNP-000112,LNP (From FAERS),101.63619682540089,0.16647072045182718,-10.072148562938263,86.3719346770959,78.80592106973309,18.138910986040763,112.80664523730252,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Tremor,Mild,,,,,,,,,,
FAERS-LNP-000113,LNP (From FAERS),98.6112084505887,0.1242743821429028,-11.874966534211065,85.55004794605694,88.82619578739718,23.709311374119313,110.28452385802059,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Allergic reaction,Mild,,,,,,,,,,
FAERS-LNP-000114,LNP (From FAERS),103.90614861359705,0.1465176363174233,-9.405061555074548,87.75780213284423,76.36342511324412,55.01688463024324,106.35817235037861,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Vomiting,Moderate,,,,,,,,,,
FAERS-LNP-000115,LNP (From FAERS),99.33099499155206,0.12713979874855147,-11.88311093608041,94.7367031236147,81.9746666821718,22.08730223940937,112.22730636617479,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Myalgia,Mild,,,,,,,,,,
FAERS-LNP-000116,LNP (From FAERS),102.19650219079308,0.16530290739897838,-10.302193595023054,85.75597764708557,79.32735925978653,27.271817031078772,109.76082119330864,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Diarrhea,Mild,,,,,,,,,,
FAERS-LNP-000117,LNP (From FAERS),98.97548279871562,0.13257383483279558,-8.061520850592172,89.63823374018632,86.82638962555131,28.94243999387284,109.65837975963575,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Diarrhea,Mild,,,,,,,,,,
FAERS-LNP-000118,LNP (From FAERS),95.81703641134298,0.13972570761599964,-10.933717053016105,88.94201992254234,75.77030023510333,49.036211254998875,108.63078778461085,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Nausea,Moderate,,,,,,,,,,
FAERS-LNP-000119,LNP (From FAERS),101.34403391345728,0.1610100628172566,-9.188687507054675,86.30629537798032,89.1192011101025,19.743976281457254,111.74416428353554,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Anaphylaxis,Mild,,,,,,,,,,
FAERS-LNP-000120,LNP (From FAERS),102.65388023793352,0.1732354312824912,-10.15403013792497,89.47016509600633,86.72622070276248,26.282747486765356,106.08641961051626,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Anaphylaxis,Mild,,,,,,,,,,
FAERS-LNP-000121,LNP (From FAERS),103.87813603400146,0.1542278446495567,-8.844346795885562,89.45623780326822,79.74642653086207,82.75365632120788,110.30803730470018,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Anaphylaxis,Severe,,,,,,,,,,
FAERS-LNP-000122,LNP (From FAERS),102.6883296300244,0.1444017448565233,-10.965702574583652,93.15371722443712,87.8803245778703,17.24051731687456,111.79483890230438,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Vomiting,Mild,,,,,,,,,,
FAERS-LNP-000123,LNP (From FAERS),99.6449867561606,0.13459778480138315,-11.991038294144321,94.70709871299559,79.60585069049634,32.253344675684325,106.04894731066545,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fatigue,Moderate,,,,,,,,,,
FAERS-LNP-000124,LNP (From FAERS),103.32927065706686,0.15634133083451426,-9.924318704804017,86.45297679284762,85.5194857124257,16.269715370714195,109.78236695701635,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chest pain,Mild,,,,,,,,,,
FAERS-LNP-000125,LNP (From FAERS),104.81638288415382,0.1608057536885637,-10.400272382543788,93.525188522308,89.30217261971204,27.015305687451814,105.00422733471314,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Diarrhea,Mild,,,,,,,,,,
FAERS-LNP-000126,LNP (From FAERS),100.7377127794951,0.17068858467933887,-8.202772192463389,87.498973290572,78.10291355448095,82.06953799051509,113.81967567812964,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Allergic reaction,Severe,,,,,,,,,,
FAERS-LNP-000127,LNP (From FAERS),100.27129081407466,0.16978891985033584,-10.03486383961321,94.91782960519716,88.20058142310702,59.94241690729628,105.95584454029112,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Allergic reaction,Moderate,,,,,,,,,,
FAERS-LNP-000128,LNP (From FAERS),95.37194317437483,0.15196278254204676,-8.64374826125405,91.37513926787616,75.57247767835351,12.662691281323866,105.51603039513421,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Shortness of breath,Mild,,,,,,,,,,
FAERS-LNP-000129,LNP (From FAERS),99.17166437257224,0.17213378462339932,-8.933201755042393,90.48342458681721,81.11377476184002,16.81191583812738,106.27925785129995,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Injection site reaction,Mild,,,,,,,,,,
FAERS-LNP-000130,LNP (From FAERS),96.10787141315589,0.14442821746607543,-10.393214458863447,94.00702564352292,77.76417933474985,10.600529342450479,109.24831886339253,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Allergic reaction,Mild,,,,,,,,,,
FAERS-LNP-000131,LNP (From FAERS),97.90379987738157,0.15814917915148458,-9.691715123174916,91.76958204509138,80.23287616362786,14.428371280523875,108.75034929652469,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Injection site reaction,Mild,,,,,,,,,,
FAERS-LNP-000132,LNP (From FAERS),104.76088488987676,0.12155586226308088,-8.911483042985445,94.57967708653402,80.58923435070251,37.055174919887136,106.10921290667082,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Allergic reaction,Moderate,,,,,,,,,,
FAERS-LNP-000133,LNP (From FAERS),100.31865313973492,0.14928507125565446,-10.114243486631803,85.88970858720442,79.52015308254616,98.24367665768546,106.90335555494164,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Tremor,Severe,,,,,,,,,,
FAERS-LNP-000134,LNP (From FAERS),97.41715821252997,0.1220925969635502,-11.446218824812686,90.0941184740894,84.19114505894294,12.271089227398624,110.88091044890709,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Anaphylaxis,Mild,,,,,,,,,,
FAERS-LNP-000135,LNP (From FAERS),96.01036637953234,0.12549263633172625,-11.26952691315433,87.55874268916841,77.67149267028317,54.403585885574074,114.07752356126771,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fever,Moderate,,,,,,,,,,
FAERS-LNP-000136,LNP (From FAERS),101.45647478121614,0.1727785757294749,-8.105162986287072,88.00578618680603,80.78416773140515,49.19551529350612,111.43710359299844,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Vomiting,Moderate,,,,,,,,,,
FAERS-LNP-000137,LNP (From FAERS),100.75597177809156,0.1710950371191569,-8.855892016656844,87.80395812607007,83.47792657239052,97.1512950878116,111.24004547224749,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chest pain,Severe,,,,,,,,,,
FAERS-LNP-000138,LNP (From FAERS),101.80592025331742,0.1599431435473097,-8.011774440720403,85.5626126625302,88.13935692086825,93.78739062455196,111.81628653727182,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chills,Severe,,,,,,,,,,
FAERS-LNP-000139,LNP (From FAERS),96.51580791878203,0.1388813578959169,-8.056957498258209,85.72651613567636,82.87433053580033,79.17999456057285,114.52133504577311,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chills,Severe,,,,,,,,,,
FAERS-LNP-000140,LNP (From FAERS),104.79320446254837,0.1712179933039921,-9.892567494911042,92.76106429751094,88.79710646935938,29.352992256779594,109.23794201766891,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Palpitations,Mild,,,,,,,,,,
FAERS-LNP-000141,LNP (From FAERS),104.79817107001085,0.1592345714140992,-8.100345455029139,93.56918576117906,89.7637881765204,19.49545240079187,114.83406440788004,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Anaphylaxis,Mild,,,,,,,,,,
FAERS-LNP-000142,LNP (From FAERS),96.63843158704516,0.1724375760131277,-8.106940700305389,86.86385437694481,78.25418426063612,31.916180267823275,109.05299091605836,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chest pain,Moderate,,,,,,,,,,
FAERS-LNP-000143,LNP (From FAERS),104.25173219928959,0.14743350976235933,-9.942322842122248,94.29929631907967,86.97452636210504,10.424007307069978,111.81342542238335,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Shortness of breath,Mild,,,,,,,,,,
FAERS-LNP-000144,LNP (From FAERS),98.5503325800167,0.1747353763348637,-9.4727528183888,88.59800620998854,75.97790875016834,28.1139346959203,114.43536998408021,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Tremor,Mild,,,,,,,,,,
FAERS-LNP-000145,LNP (From FAERS),104.47392136396996,0.14198971470841276,-9.86815278012353,92.19216907190139,82.12324130003505,22.32376232051532,106.58910021398337,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Myalgia,Mild,,,,,,,,,,
FAERS-LNP-000146,LNP (From FAERS),104.22197972909402,0.14305637312610575,-8.891187022549085,94.76040854915138,77.0569245061322,65.56507519969892,111.31511691128537,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fatigue,Severe,,,,,,,,,,
FAERS-LNP-000147,LNP (From FAERS),104.51797978511442,0.17434327597789806,-11.732405755174392,94.89603613830764,89.00264533123313,16.93859698374388,108.81166608962009,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fever,Mild,,,,,,,,,,
FAERS-LNP-000148,LNP (From FAERS),95.13928951624011,0.16269375653990248,-11.385145065599117,85.53609952375356,76.52580126143673,59.31890573667111,108.87145139356224,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Anaphylaxis,Moderate,,,,,,,,,,
FAERS-LNP-000149,LNP (From FAERS),98.39472730464767,0.13524490929457517,-11.989850086910344,92.43283414826749,78.0195929769472,59.61028263113712,111.31251283365569,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Headache,Moderate,,,,,,,,,,
FAERS-LNP-000150,LNP (From FAERS),99.78172958211819,0.12344804511001023,-8.004636409888207,87.90256204776054,75.6792863314581,32.161645728247755,106.86031238816423,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Shortness of breath,Moderate,,,,,,,,,,
FAERS-LNP-000151,LNP (From FAERS),103.72430945081982,0.13982716445037408,-8.340857497247015,87.45052004385023,86.59524273880577,30.619022494766597,110.85100171904023,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Anxiety,Moderate,,,,,,,,,,
FAERS-LNP-000152,LNP (From FAERS),98.52416570357515,0.12273343036239481,-11.675108138799278,88.40717603036458,77.76407156252026,10.277696144185144,108.39081837497761,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Shortness of breath,Mild,,,,,,,,,,
FAERS-LNP-000153,LNP (From FAERS),99.06572526858506,0.16460841226566014,-9.149679098679947,86.75514703078792,80.77848020506822,67.70081002621976,114.37463140958931,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Diarrhea,Severe,,,,,,,,,,
FAERS-LNP-000154,LNP (From FAERS),103.91086444590407,0.13009377222687327,-8.593742554544217,93.19307119704189,87.69346282531163,52.664567208691054,112.82919584322231,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Injection site reaction,Moderate,,,,,,,,,,
FAERS-LNP-000155,LNP (From FAERS),100.29059603081349,0.16123841454883028,-11.87985961797332,85.12250513102987,78.87588382166939,69.14127478224113,109.45430436005246,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chest pain,Severe,,,,,,,,,,
FAERS-LNP-000156,LNP (From FAERS),98.72762724461411,0.1603090463178516,-9.52469634873143,91.01831363924863,89.57578006621009,29.255465557931192,114.43066461965097,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Anxiety,Mild,,,,,,,,,,
FAERS-LNP-000157,LNP (From FAERS),99.3356464815346,0.13639790043534578,-11.55030892263515,90.58591904559435,78.73883459729007,50.06695165458713,110.54372556241083,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fever,Moderate,,,,,,,,,,
FAERS-LNP-000158,LNP (From FAERS),100.14123998320396,0.17397447428317384,-10.545344051630005,90.99580417414211,89.19026104023855,73.659524702481,113.64550891239308,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Diarrhea,Severe,,,,,,,,,,
FAERS-LNP-000159,LNP (From FAERS),96.41336900407107,0.15700504909785362,-9.956196614436497,88.67600992997508,79.448373436281,13.132610839448343,112.94854718124398,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fever,Mild,,,,,,,,,,
FAERS-LNP-000160,LNP (From FAERS),95.6611860396028,0.16949635862881066,-9.890278398753903,87.94086915432288,84.61002871098849,67.23084193841302,108.50318229839941,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Shortness of breath,Severe,,,,,,,,,,
FAERS-LNP-000161,LNP (From FAERS),95.59621546809535,0.16386605872914764,-9.428924227737134,86.68843256971181,75.35056553093416,58.88510932394702,112.93525769883294,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Tremor,Moderate,,,,,,,,,,
FAERS-LNP-000162,LNP (From FAERS),96.60907851844017,0.1644570667376339,-8.472194738580857,92.4895090856424,79.57373813097612,51.07579070801279,113.88448909133453,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Myalgia,Moderate,,,,,,,,,,
FAERS-LNP-000163,LNP (From FAERS),95.15994994130286,0.13422100466653802,-9.221718461770578,87.79964274129676,82.67317397614028,23.98605455702537,113.85474515738514,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Vomiting,Mild,,,,,,,,,,
FAERS-LNP-000164,LNP (From FAERS),98.80073959733349,0.17830862837754774,-10.288927147741504,91.5209612174089,89.80807885576213,41.00225235073631,113.05246627124308,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Palpitations,Moderate,,,,,,,,,,
FAERS-LNP-000165,LNP (From FAERS),103.54074393580885,0.14867316492734636,-11.405767246497966,86.2776727087828,78.26436585720106,13.943452927277047,107.24927999463684,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chest pain,Mild,,,,,,,,,,
FAERS-LNP-000166,LNP (From FAERS),97.80281072105373,0.14212080527655394,-11.655831591961732,86.47297619383485,76.86765866504443,90.78763804950535,114.63070809771408,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Tremor,Severe,,,,,,,,,,
FAERS-LNP-000167,LNP (From FAERS),98.90035582632038,0.1253139673640261,-8.546052658337935,92.99686173163323,89.95480374113204,48.378266290789334,111.54690399826504,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fever,Moderate,,,,,,,,,,
FAERS-LNP-000168,LNP (From FAERS),101.87506849363379,0.12836236768756235,-8.860626759654851,87.83395861316414,87.72323294030171,20.270828875953093,108.9313637408697,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chest pain,Mild,,,,,,,,,,
FAERS-LNP-000169,LNP (From FAERS),98.53483447898108,0.13786696854750669,-8.621969381929077,88.53207068334447,86.91197397738121,28.51009533899049,110.95023988451013,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fever,Mild,,,,,,,,,,
FAERS-LNP-000170,LNP (From FAERS),95.8072874490339,0.12440144903135861,-10.447452244129517,93.62161595303863,89.55820004631366,14.658552516039748,108.91494221829217,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Palpitations,Mild,,,,,,,,,,
FAERS-LNP-000171,LNP (From FAERS),96.38101581292591,0.1321333399659207,-9.49461114943328,89.61684334779106,88.20705034074703,30.507353634890343,108.79006919867354,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Nausea,Moderate,,,,,,,,,,
FAERS-LNP-000172,LNP (From FAERS),100.52257428813085,0.1359747758158096,-10.196502129129305,92.61044538201288,75.88381223086998,45.01474080366067,112.7973266075521,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fever,Moderate,,,,,,,,,,
FAERS-LNP-000173,LNP (From FAERS),96.6217551335354,0.1271611120034838,-9.100748106056837,91.91815929688345,88.92643264544611,23.958048212772475,113.36953927611813,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fever,Mild,,,,,,,,,,
FAERS-LNP-000174,LNP (From FAERS),100.98361911750536,0.1581939564849843,-9.351669680864754,93.12968277861997,78.1511380477095,55.36104987706584,112.16413203742422,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Allergic reaction,Moderate,,,,,,,,,,
FAERS-LNP-000175,LNP (From FAERS),103.6196048512361,0.1341030363250124,-11.19805525039787,88.5114962140011,75.3822930806311,24.97835627431366,111.11548114920085,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chills,Mild,,,,,,,,,,
FAERS-LNP-000176,LNP (From FAERS),97.60142048956602,0.1615018611084962,-8.277983342964566,85.21255254941843,82.6066109490758,99.43297044769584,114.59897289060623,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chills,Severe,,,,,,,,,,
FAERS-LNP-000177,LNP (From FAERS),98.36028840749117,0.14855642282273485,-10.483508509163713,87.42405161041789,77.7283745096665,18.506220850045658,114.1649308467485,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chest pain,Mild,,,,,,,,,,
FAERS-LNP-000178,LNP (From FAERS),99.49438479595808,0.1493897146168932,-8.107539227178545,88.27364559149382,84.51397974986749,26.745799729020053,106.68609379390458,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chest pain,Mild,,,,,,,,,,
FAERS-LNP-000179,LNP (From FAERS),101.72985477857347,0.15092631754817473,-9.806573101287041,87.91433141318508,81.76763023993725,10.185965563871019,107.95396955883162,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Fatigue,Mild,,,,,,,,,,
FAERS-LNP-000180,LNP (From FAERS),100.36209383939574,0.16881657465971114,-11.32901221272659,86.12582079038086,88.96535461995269,13.357833774555388,109.89085103708938,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,FDA FAERS,0.75,Chest pain,Mild,,,,,,,,,,
